Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
f16e96673bb9fc5c74e9e7c86249e91133e3ca78aea0218cc08297994f6ab6a1,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Local resolution
ef34ed413efd08a0a98e5726e7484144e199bd392ff9821623d3585610eb1b37,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
ffc6422071b422bf06c7189d274f1b88827cffe20678411fa40cad536017c293,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
c0f805212ffdcc6dc180645b31aba2418088659849ae3136160a9ee1e9d8c75f,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
5cf18340c9ccc5c4f00c6615fde06538f350b7e39aded1007b100b61f5b414de,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
127c8f79ea23cc1a8bbf5a044064f9821a491a759417e86c2f71c31a61edc19f,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
b99c8e90b29e49a3bfdb8b6fc4e8b1abce97a62c60f18f1d445c7532d42c8253,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
9321578f0f30236fd49dded9b8ec68e5a1c2d3d5618d19de1090f09850b06a19,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
43e60dbe006c775ce5bc98698739903f357aaeb859f5acba42c028fbb715a3be,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
8881b6ded8d7b384a167a8adf3b9164769af115d1f60e3cd6e492f6078bf981b,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.007441,51.492547,On or near Pier Street,E01004217,Tower Hamlets 030C,Investigation complete; no suspect identified
111c9d2ac6c9b454bb950ef51e0446b620e60f3abbd8f221998e6d1d737aa580,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
8f7f929930fcc6b17481bc8d42532efbe34906e296833a91579d1f68d364ccd6,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
b0bc9d007f3446acf46e68f6e75cf18b509b2a39cc653001fa863d30f0a475f0,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
330efe28a7ed08c2ab9697da2ac48ebd2acfcb38eb6dc5aa39ef3a42e15a3483,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
a712db770e997be0a825219cd0a761cc818544d411100c34de151157a613ab90,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
f1921497d0608f5dcadbd699650e4ae6d9adc52a2b2d7434cd79f3bc91a588f2,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
4b96865aa0b8013357e4365231b86ca487e3adbae6b57990b2e8fc70c33b3785,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
0e1be0b51ab916ecbae9f51a6e9a33b8acf5a15b5c8046c02ff02dc02111e456,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
fb7e1d9d52a95139ea2e918a8490b48b3e5f1681abbcd480b1882d99431b9db4,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
3546fb64e6700abaf8bfafba1db8a31e70102dfff292523caeafa4f4f194e175,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
2da2af2cbd859e49e294e97578a3da4ddf7aafdd43db2b78b98585fc775bc5ef,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.159461,51.513350,On or near Marble Arch,E01004658,Westminster 012B,Investigation complete; no suspect identified
1c8eeee61851ef39dcbf74a4fa9304c758f3a3e8f631adf02819d2929ddcd27c,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
54f95fa6b18562f0876fa0bb8a9130df5be9bcbdef9a6a38cd4a6ce20e613e06,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
7371080884d455e011819c28364bb8e1551aa3e06541cf0c0208af34fc18acc4,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
c20a1242c03487719eeb646d5939a74372fd9617e00897c4d457c043f19675ec,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
556bff7e6599f73301c1c6bd632920231c72f0e41e5e6249e839f1ac1fc4a375,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
c4988607277d893fdd5f945dbf21af7357f717fc11460b864cd4b78bc640f874,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
196f567bef3209204823fab856ab60a8df35ba85ca3901ce36866f47620cf30d,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
31a3ba9dce686eeebb5c7f23a748f0ac4b4473bb8ddb0874dfbf7160c3bd121a,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
751e90a681ab05265e95d0b61d9450f825978144d3d4dc2b2588646c9877b279,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
359692c082cbfa675ecb7e35be199b88a310a61aa1799acec3a660614a6e1248,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
91a229e85d0162a736bd8434de6facbd6c0aa3db68e41d5bbc61d737a590058d,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
e36951e1b96e64293c0f5886d0e1a8e8148f2b31c5fe035243ba7f1b4d5f77f3,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
585cca57faad8debb087a07185384dc03d0c110f8a2746f815936e117ce4c4e7,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.217811,51.509395,On or near Hunt Close,E01001944,Hammersmith and Fulham 004B,Investigation complete; no suspect identified
9583a8e42c9083406e7c5de30e0ded5a7e4deefe8faf9cf2b8ed41f5bb0488ec,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
cc618ed12204e8855e8ed0bf3fe3f6095910a565a38703fb911ea0a9180a01dd,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
71307a3db71c9613e28dcfee082624eb0528fee8452f42239f9ffed24724d09a,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
973a6ad72f795600007cf93469dae203e3c4ab41efbed800aeb80d7a77557024,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
055cab9094e7e7fc6396fd311d0ca2d0c19d31b20fde027cbb6369e2b9ca6542,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
5181b308df4fbd0f1018b9061eeed6e0d5b05f770ad4303a505565a5262909ee,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
8df758ee5190b20d4d94105df93f88cd69bbd4e9d18c79322874eb6a04efc058,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
1dafeae7eb8159dfccabb5b01e1084fc4c0a61eecf05a6a6309392207340e646,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
1e8d9b15d590cd9fe427604df8056046694faee883054f1a4626185a130a730b,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
9e258dd8f7755f899dc1825f6bb276bbf274b21c5243262a6246d83413cc20d2,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
d2a7f370759e09b79acc61746523a5e248e1289ef62304c3ffa3caebd12a90d5,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
ce971f519cb374a749a3dc55f258de1d5cc6883d33fd71bc199c28ff86692bef,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
d68e351bea01875b248ba6a5dfc13d31d650955c808b19c4fce684759af9342f,2022-07,Metropolitan Police Service,Metropolitan Police Service,0.039464,51.389834,On or near Victoria Road,E01000669,Bromley 020C,Investigation complete; no suspect identified
6108e7606b82afedca87c85df14da9d48f1fa17f9dfd1240d7e96a57efe47b6d,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
da87d199a9474f36ea2c0636c6f6f595eb61202486ff5c6168edfdc77741edb3,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
12df26c2b3ad0688df482c906415aae11787052df717d14b98ad2afe2d20c15d,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
9f04c952d1e74aa19893bee22f9b6baaf76cbc40cc11c077f0cd01448e47d835,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
a1a97b619bb00aa0cadeffa097ad64467644b4379f370869e7928f1813a2ca99,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
2610a98110d26fb276b2a714bd14c9d0128f977c8dc5e88093d7c617c1a061b3,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.012117,51.574424,On or near ,E01004420,Waltham Forest 020C,Investigation complete; no suspect identified
47c638f9d22cb4b677aa3f03892536119ba72a57e7cfac9c816317ac115ed32a,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
1e6e93b6f243331ec45c172cd3af101a4464ff9e0255365c59b584c63becc71f,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
0b04070ccfb855ae4eff5bb8410ed703fbb75b034dd76ed1b9bad2cf401b830b,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
35a1d361d3d7aac25830f5626f646ff1a931e1ed39ca2626cea7106cd1b3f867,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
f764ad826cf90d864e030d2adb258c37588032dc1f684873fc3aa7e694c1ed29,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
c29fb733ef191d1cefaa6a9c5b4835f910ad9f776bee5720e8492ae7bfacdfcc,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
5dec7d5741484209fe1d77f263016db5b97e73289ba1b9e74ec3116090acc2a6,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
95f90c0f8d9e9d0c1154e6345798d52036b739e124ac5fc1e874f2ae4b41d675,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
d2a78ef95f4a5edb6d31c75460c8f0ff370d042ecd485846ce52606f0f5ff3ac,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
73646442e866a2592aa542314a14ca34459450bf831ced16f5def453cfea7984,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
615dcb26d9cb6b6907edbc72b32c303fc82ec1ab2687a7af57b71be780b29d49,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
ea3271138089803257aae5d2e1c45d08a07849838919fa18769d65f0d25f24be,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
d371df062a56a39fe2bdc4dbdfcd4339333bc47cd4baaaef7a05a985df6516c2,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
114da4b18878d847c5249ff4b23e1413ff3ec9bdd259b951b04fc7121e1fade0,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
61eb9e21629a7fbaed7ea26ecfc7bbb1035ec61078f88dcacb0cfa22657ec791,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
ac6882b2aff28db80fc2ee71df5635113608e60c25532e5ec7ed194d3f2a499f,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
56e1680b959d495ac922c76896c47d58c224f5d1ea649aae531038b80a525eba,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
2c1797d8bcd92c65497f61ddd94ae3aa00fba9375bf7c9b322af924c49d10069,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
8cce8f4ee6443442a668532fed2d375dd940667407a8f39837564d8eb94c9cbd,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
65e6353e4cd032b03939681b8a1d260e7d953ea34f858eb60ff0daf769859459,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
8391448e1c3705116ab0095b6c8f8d24cc2ddb65b75279db2746848c65a36723,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
af1573f803041bb9889be6dc2cea8df9e6e31e905f9564440a91940bfc2b538a,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
297902984f9e39f5fb74c5d64bb8e8d0816a708c721c54d81dfd68b4be0b470d,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
d8873c7db4579052913f4815337b68117a2d5ae101acec2d47fd55474c998ab5,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
a99bd506505c3ace476ce2833b8f4caf250ccd47fa9715f6cdc36d6b307ea771,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
bbc587f5ef6d7c3da6abf9714e55ee7e7e60ab06a932c5285f0d8551d37e9e3f,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
dbe6d8ca310d09dd6474eb36192d69c29ea3187aaa2d5ccbdd989e12f3c92474,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
153dd275e46a4df62fcc7294390845b57626f6b5734c73834744e4333f35ef18,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
62d6cbe4fd1c9c93cf985112fd121afea6390afd5d659b4566b61bf4d8fd8736,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
f3bae98ea7fa43ab824a58c57c97cafc2a52cd57a3942e1ca1617ad226ab6a7d,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.112455,51.531658,On or near Hermes Street,E01002695,Islington 021A,Investigation complete; no suspect identified
700bc67f2567e5a7778a5c38827ec695a7ca1f295b807340beb8b0520de95eee,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
4d129980a9413bc537011ef26e54c18de0e53780d174121847796d1392637598,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
d448d64c64da646edfe10f80464b72f725dcbed41de9fd41bd10b2b4afc8d147,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
728c87961b1a5dbbdb3c24f266a760afb7793ec18495b69ca0e78ebdb10fd16d,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
b74a6f7355a0c1d6bada08b48d7e103614bbd19dc586f3f5edbcd464500d121d,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
