ward_name,month_num,predicted_burglaries,actual_burglaries
Bread Street Ward,5,0.5340995,0
Bread Street Ward,6,0.45868346,3
Bread Street Ward,7,0.994289,1
Bread Street Ward,8,0.5763683,0
Bread Street Ward,9,0.5410139,1
Bread Street Ward,10,0.7689641,3
Bread Street Ward,11,1.0067798,0
Bread Street Ward,12,0.68158126,1
Brentford East Ward,1,3.6036348,5
Brentford East Ward,2,3.6931202,6
Brentford East Ward,3,5.0271916,2
Brentford East Ward,4,3.9473155,10
Brentford East Ward,5,4.753707,3
Brentford East Ward,6,4.056819,13
Brentford East Ward,7,5.1763268,5
Brentford East Ward,8,4.6818895,9
Brentford East Ward,9,4.7341576,4
Brentford East Ward,10,5.006914,1
Brentford East Ward,11,4.5289087,3
Brentford East Ward,12,4.4701257,6
Brentford West Ward,1,4.1883006,8
Brentford West Ward,2,4.029653,9
Brentford West Ward,3,4.9332495,2
Brentford West Ward,4,4.051188,3
Brentford West Ward,5,4.756166,3
Brentford West Ward,6,4.6825933,1
Brentford West Ward,7,4.494819,1
Brentford West Ward,8,3.8706224,2
Brentford West Ward,9,3.2621977,5
Brentford West Ward,10,3.6758187,8
Brentford West Ward,11,4.2729673,5
Brentford West Ward,12,4.0305705,1
Brimsdown Ward,1,11.912879,14
Brimsdown Ward,2,11.513737,11
Brimsdown Ward,3,11.060033,10
Brimsdown Ward,4,10.435881,8
Brimsdown Ward,5,9.95745,7
Brimsdown Ward,6,9.670603,9
Brimsdown Ward,7,9.715946,9
Brimsdown Ward,8,9.412952,8
Brimsdown Ward,9,9.063363,7
Brimsdown Ward,10,8.979969,12
Brimsdown Ward,11,9.669274,11
Brimsdown Ward,12,9.686672,9
Brixton Acre Lane Ward,1,10.590659,12
Brixton Acre Lane Ward,2,10.333322,8
Brixton Acre Lane Ward,3,10.865772,11
Brixton Acre Lane Ward,4,9.298269,8
Brixton Acre Lane Ward,5,9.931144,10
Brixton Acre Lane Ward,6,9.29888,11
Brixton Acre Lane Ward,7,9.923919,13
Brixton Acre Lane Ward,8,9.885154,12
Brixton Acre Lane Ward,9,10.081392,9
Brixton Acre Lane Ward,10,10.136152,12
Brixton Acre Lane Ward,11,9.989616,9
Brixton Acre Lane Ward,12,10.300751,6
Brixton North Ward,1,10.695367,7
Brixton North Ward,2,9.909962,7
Brixton North Ward,3,9.865108,13
Brixton North Ward,4,9.33771,10
Brixton North Ward,5,10.011965,6
Brixton North Ward,6,9.079985,15
Brixton North Ward,7,10.11809,8
Brixton North Ward,8,9.857839,16
Brixton North Ward,9,10.208639,9
Brixton North Ward,10,10.062744,10
Brixton North Ward,11,10.154876,9
Brixton North Ward,12,10.248797,6
Brixton Rush Common Ward,1,6.1005273,4
Brixton Rush Common Ward,2,5.7348266,7
Brixton Rush Common Ward,3,6.4582562,3
Brixton Rush Common Ward,4,5.9531083,5
Brixton Rush Common Ward,5,5.9607263,8
Brixton Rush Common Ward,6,5.773859,10
Brixton Rush Common Ward,7,6.223244,3
Brixton Rush Common Ward,8,5.6744766,5
Brixton Rush Common Ward,9,5.704101,9
Brixton Rush Common Ward,10,6.3181868,2
Brixton Rush Common Ward,11,6.232689,5
Brixton Rush Common Ward,12,6.1488,3
Brixton Windrush Ward,1,8.6846285,3
Brixton Windrush Ward,2,7.3303227,3
Brixton Windrush Ward,3,7.380677,5
Brixton Windrush Ward,4,6.307981,6
Brixton Windrush Ward,5,5.8652368,6
Brixton Windrush Ward,6,5.792648,11
Brixton Windrush Ward,7,6.0792007,6
Brixton Windrush Ward,8,6.457795,11
Brixton Windrush Ward,9,6.416513,10
Brixton Windrush Ward,10,7.2645907,20
Brixton Windrush Ward,11,7.8660607,11
Brixton Windrush Ward,12,8.645564,10
Broad Green Ward,1,10.876125,9
Broad Green Ward,2,9.113702,22
Broad Green Ward,3,9.984703,12
Broad Green Ward,4,8.863256,11
Broad Green Ward,5,9.667955,9
Broad Green Ward,6,9.996746,10
Broad Green Ward,7,9.677647,12
Broad Green Ward,8,9.868749,12
Broad Green Ward,9,9.758358,11
Broad Green Ward,10,10.401151,11
Broad Green Ward,11,10.392094,9
Broad Green Ward,12,9.995031,9
Broad Street Ward,1,0.4131456,0
Broad Street Ward,2,0.1507618,0
Broad Street Ward,3,0.50809705,0
Broad Street Ward,4,0.1807117,0
Broad Street Ward,5,0.45868346,0
Broad Street Ward,6,0.45868346,0
Broad Street Ward,7,0.49785754,0
Broad Street Ward,8,0.49785754,1
Broad Street Ward,9,0.49785754,0
Broad Street Ward,10,0.57937914,0
Broad Street Ward,11,0.44385388,0
Broad Street Ward,12,0.42757756,0
Brockley Ward,1,13.377512,20
Brockley Ward,2,13.227521,8
Brockley Ward,3,12.949129,10
Brockley Ward,4,11.773285,12
Brockley Ward,5,10.878879,6
Brockley Ward,6,10.374344,12
Brockley Ward,7,10.884265,19
Brockley Ward,8,11.046758,12
Brockley Ward,9,10.442881,8
Brockley Ward,10,11.238544,7
Brockley Ward,11,10.637162,7
Brockley Ward,12,9.826624,11
Bromley Common & Holwood Ward,1,7.342656,5
Bromley Common & Holwood Ward,2,6.3180914,3
Bromley Common & Holwood Ward,3,5.7414308,3
Bromley Common & Holwood Ward,4,4.809914,3
Bromley Common & Holwood Ward,5,4.603297,3
Bromley Common & Holwood Ward,6,4.1701217,8
Bromley Common & Holwood Ward,7,4.2693806,5
Bromley Common & Holwood Ward,8,3.7538826,3
Bromley Common & Holwood Ward,9,3.4549494,2
Bromley Common & Holwood Ward,10,3.8631985,7
Bromley Common & Holwood Ward,11,4.635661,7
Bromley Common & Holwood Ward,12,5.0626493,7
Bromley North Ward,1,6.788264,12
Bromley North Ward,2,6.730658,8
Bromley North Ward,3,6.964546,10
Bromley North Ward,4,6.7542267,2
Bromley North Ward,5,6.2613034,6
Bromley North Ward,6,6.1252637,4
Bromley North Ward,7,6.1763577,4
Bromley North Ward,8,6.1859965,10
Bromley North Ward,9,6.4757543,6
Bromley North Ward,10,6.4222684,5
Bromley North Ward,11,6.009855,6
Bromley North Ward,12,6.0054026,12
Bromley South Ward,1,7.748049,12
Bromley South Ward,2,7.562245,11
Bromley South Ward,3,7.312239,3
Bromley South Ward,4,5.638179,13
Bromley South Ward,5,6.2503433,4
Bromley South Ward,6,5.8438616,2
Bromley South Ward,7,5.6429324,6
Bromley South Ward,8,5.587163,6
Bromley South Ward,9,5.3981214,7
Bromley South Ward,10,5.69128,8
Bromley South Ward,11,5.7331476,10
Bromley South Ward,12,5.9664106,6
Bromley Town Ward,1,9.390144,5
Bromley Town Ward,2,8.064027,10
Bromley Town Ward,3,8.076774,9
Bromley Town Ward,4,7.3763585,7
Bromley Town Ward,5,6.487979,10
Bromley Town Ward,6,6.962412,5
Bromley Town Ward,7,6.03705,9
Bromley Town Ward,8,6.3224335,7
Bromley Town Ward,9,6.125275,8
Bromley Town Ward,10,6.807853,11
Bromley Town Ward,11,7.352635,9
Bromley Town Ward,12,7.393428,16
Brompton & Hans Town Ward,1,10.650721,7
Brompton & Hans Town Ward,2,8.984443,13
Brompton & Hans Town Ward,3,9.650926,8
Brompton & Hans Town Ward,4,8.062655,14
Brompton & Hans Town Ward,5,8.203717,17
Brompton & Hans Town Ward,6,9.405035,5
Brompton & Hans Town Ward,7,8.412352,10
Brompton & Hans Town Ward,8,8.546158,5
Brompton & Hans Town Ward,9,8.144754,10
Brompton & Hans Town Ward,10,8.489623,16
Brompton & Hans Town Ward,11,9.392774,7
Brompton & Hans Town Ward,12,8.082553,11
Brondesbury Park Ward,1,8.594466,19
Brondesbury Park Ward,2,9.0668745,14
Brondesbury Park Ward,3,10.18108,19
Brondesbury Park Ward,4,9.157774,5
Brondesbury Park Ward,5,8.070531,11
Brondesbury Park Ward,6,7.981749,5
Brondesbury Park Ward,7,8.166803,5
Brondesbury Park Ward,8,7.691558,8
Brondesbury Park Ward,9,7.4727187,10
Brondesbury Park Ward,10,7.284766,9
Brondesbury Park Ward,11,8.284055,8
Brondesbury Park Ward,12,6.9449086,14
Brook Green Ward,1,4.939779,6
Brook Green Ward,2,4.4516764,2
Brook Green Ward,3,4.4391036,8
Brook Green Ward,4,4.371683,8
Brook Green Ward,5,5.240624,8
Brook Green Ward,6,5.1107235,1
Brook Green Ward,7,4.236309,9
Brook Green Ward,8,4.9832835,6
Brook Green Ward,9,5.4069524,5
Brook Green Ward,10,5.4709315,5
Brook Green Ward,11,5.25642,6
Brook Green Ward,12,5.0762863,8
Brownswood Ward,1,4.6743374,5
Brownswood Ward,2,4.0183544,4
Brownswood Ward,3,4.417582,8
Brownswood Ward,4,4.483539,7
Brownswood Ward,5,5.2294106,6
Brownswood Ward,6,5.068646,4
Brownswood Ward,7,4.492072,4
Brownswood Ward,8,4.650127,10
Brownswood Ward,9,5.403354,9
Brownswood Ward,10,5.7238083,5
Brownswood Ward,11,4.863228,3
Brownswood Ward,12,4.865598,2
Bruce Castle Ward,1,9.336972,22
Bruce Castle Ward,2,9.827056,7
Bruce Castle Ward,3,9.163701,9
Bruce Castle Ward,4,9.582166,8
Bruce Castle Ward,5,9.484872,6
Bruce Castle Ward,6,8.850321,6
Bruce Castle Ward,7,8.9432,6
Bruce Castle Ward,8,8.465701,4
Bruce Castle Ward,9,8.133411,13
Bruce Castle Ward,10,9.149172,7
Bruce Castle Ward,11,8.4346695,14
Bruce Castle Ward,12,8.893667,8
Brunswick Park Ward,1,8.080463,10
Brunswick Park Ward,2,7.7343283,6
Brunswick Park Ward,3,6.8428364,11
Brunswick Park Ward,4,5.5848937,4
Brunswick Park Ward,5,6.242346,6
Brunswick Park Ward,6,6.2787933,10
Brunswick Park Ward,7,6.375352,2
Brunswick Park Ward,8,5.765926,7
Brunswick Park Ward,9,5.483504,1
Brunswick Park Ward,10,5.9739523,4
Brunswick Park Ward,11,5.854908,6
Brunswick Park Ward,12,5.7739267,7
Bullsmoor Ward,1,6.3936324,6
Bullsmoor Ward,2,5.378905,3
Bullsmoor Ward,3,5.1065364,3
Bullsmoor Ward,4,4.8655686,0
Bullsmoor Ward,5,4.4635167,4
Bullsmoor Ward,6,4.335797,7
Bullsmoor Ward,7,4.4051948,5
Bullsmoor Ward,8,3.8931801,0
Bullsmoor Ward,9,3.3991656,8
Bullsmoor Ward,10,4.2966638,6
Bullsmoor Ward,11,5.1965337,4
Bullsmoor Ward,12,5.004265,2
Bunhill Ward,1,11.18189,13
Bunhill Ward,2,10.932124,13
Bunhill Ward,3,10.445701,18
Bunhill Ward,4,9.882334,14
Bunhill Ward,5,10.17513,21
Bunhill Ward,6,10.115707,9
Bunhill Ward,7,10.825403,15
Bunhill Ward,8,10.814427,11
Bunhill Ward,9,10.764763,19
Bunhill Ward,10,10.735192,8
Bunhill Ward,11,11.323836,11
Bunhill Ward,12,10.4839,13
Burnt Oak Ward,1,12.679249,6
Burnt Oak Ward,2,10.519505,16
Burnt Oak Ward,3,9.578126,16
Burnt Oak Ward,4,9.863688,20
Burnt Oak Ward,5,9.767233,7
Burnt Oak Ward,6,8.834228,4
Burnt Oak Ward,7,8.611338,9
Burnt Oak Ward,8,9.419659,9
Burnt Oak Ward,9,8.877546,14
Burnt Oak Ward,10,9.407291,11
Burnt Oak Ward,11,9.545561,19
Burnt Oak Ward,12,9.690161,10
Bush Hill Park Ward,1,7.2180905,10
Bush Hill Park Ward,2,6.6577296,8
Bush Hill Park Ward,3,6.2487183,13
Bush Hill Park Ward,4,6.0290422,9
Bush Hill Park Ward,5,5.998157,5
Bush Hill Park Ward,6,5.76241,2
Bush Hill Park Ward,7,5.597802,7
Bush Hill Park Ward,8,5.331741,11
Bush Hill Park Ward,9,6.122882,10
Bush Hill Park Ward,10,6.5984106,8
Bush Hill Park Ward,11,6.569499,8
Bush Hill Park Ward,12,6.7431183,9
Caledonian Ward,1,5.438318,8
Caledonian Ward,2,5.317025,6
Caledonian Ward,3,5.366804,5
Caledonian Ward,4,4.887313,6
Caledonian Ward,5,5.0924892,4
Caledonian Ward,6,4.781933,7
Caledonian Ward,7,5.1071186,12
Caledonian Ward,8,5.8018885,8
Caledonian Ward,9,5.6955605,5
Caledonian Ward,10,5.035817,4
Caledonian Ward,11,5.44791,9
Caledonian Ward,12,5.9938545,8
Camberwell Green Ward,1,9.04765,6
Camberwell Green Ward,2,7.5889792,4
Camberwell Green Ward,3,7.699051,7
Camberwell Green Ward,4,7.6403995,3
Camberwell Green Ward,5,6.9264297,8
Camberwell Green Ward,6,6.9700704,4
Camberwell Green Ward,7,6.4429417,5
Camberwell Green Ward,8,6.5210743,4
Camberwell Green Ward,9,6.027302,11
Camberwell Green Ward,10,7.060326,8
Camberwell Green Ward,11,7.5066996,4
Camberwell Green Ward,12,6.4505696,12
Camden Square Ward,1,4.2513514,6
Camden Square Ward,2,4.1134615,2
Camden Square Ward,3,3.3643663,9
Camden Square Ward,4,3.6388776,3
Camden Square Ward,5,3.753944,1
Camden Square Ward,6,3.8090217,2
Camden Square Ward,7,3.476173,0
Camden Square Ward,8,3.4506967,0
Camden Square Ward,9,3.2496605,6
Camden Square Ward,10,3.7590125,7
Camden Square Ward,11,3.921531,3
Camden Square Ward,12,3.273811,4
Camden Town Ward,1,7.5272903,14
Camden Town Ward,2,8.560676,11
Camden Town Ward,3,8.712196,7
Camden Town Ward,4,6.9963923,5
Camden Town Ward,5,6.3777156,5
Camden Town Ward,6,6.008577,5
Camden Town Ward,7,6.864628,7
Camden Town Ward,8,6.5164332,2
Camden Town Ward,9,5.6939597,8
Camden Town Ward,10,6.1654844,11
Camden Town Ward,11,6.3999596,14
Camden Town Ward,12,7.1331763,10
Campden Ward,1,11.381503,8
Campden Ward,2,10.387081,6
Campden Ward,3,9.058123,10
Campden Ward,4,9.429029,6
Campden Ward,5,8.189914,6
Campden Ward,6,7.13585,8
Campden Ward,7,7.6406045,8
Campden Ward,8,7.172671,7
Campden Ward,9,6.9931254,8
Campden Ward,10,6.912229,7
Campden Ward,11,6.610561,7
Campden Ward,12,6.7919483,6
Canary Wharf Ward,1,11.59277,16
Canary Wharf Ward,2,11.164938,5
Canary Wharf Ward,3,9.211423,24
Canary Wharf Ward,4,9.048285,15
Canary Wharf Ward,5,9.964645,8
Canary Wharf Ward,6,8.727706,12
Canary Wharf Ward,7,8.862521,7
Canary Wharf Ward,8,8.198248,13
Canary Wharf Ward,9,8.003558,15
Canary Wharf Ward,10,9.798526,17
Canary Wharf Ward,11,9.2452965,21
Canary Wharf Ward,12,9.578379,13
Canbury Gardens Ward,1,3.7202878,4
Canbury Gardens Ward,2,3.5364537,0
Canbury Gardens Ward,3,3.3377964,2
Canbury Gardens Ward,4,2.817365,2
Canbury Gardens Ward,5,2.2108674,1
Canbury Gardens Ward,6,1.7865398,3
Canbury Gardens Ward,7,2.2632885,1
Canbury Gardens Ward,8,1.6966047,3
Canbury Gardens Ward,9,1.7342978,3
Canbury Gardens Ward,10,2.1028125,4
Canbury Gardens Ward,11,2.2495496,4
Canbury Gardens Ward,12,2.573208,3
Candlewick Ward,1,0.37966108,0
Candlewick Ward,2,0.1507618,0
Candlewick Ward,3,0.50809705,0
Candlewick Ward,4,0.1807117,0
Candlewick Ward,5,0.45868346,0
Candlewick Ward,6,0.45868346,0
Candlewick Ward,7,0.49785754,0
Candlewick Ward,8,0.49785754,0
Candlewick Ward,9,0.49785754,0
Candlewick Ward,10,0.57937914,0
Candlewick Ward,11,0.44385388,0
Candlewick Ward,12,0.42757756,0
Cann Hall Ward,1,7.0576844,7
Cann Hall Ward,2,6.1234226,8
Cann Hall Ward,3,6.461296,5
Cann Hall Ward,4,5.552833,8
Cann Hall Ward,5,5.8450737,9
Cann Hall Ward,6,6.209281,12
Cann Hall Ward,7,6.780352,8
Cann Hall Ward,8,6.5044365,8
Cann Hall Ward,9,6.1519365,8
Cann Hall Ward,10,7.058783,4
Cann Hall Ward,11,7.0147176,0
Cann Hall Ward,12,6.739532,3
Canning Town North Ward,1,6.0904565,11
Canning Town North Ward,2,6.066499,2
Canning Town North Ward,3,5.7442627,6
Canning Town North Ward,4,4.8720503,8
Canning Town North Ward,5,5.0274186,3
Canning Town North Ward,6,5.0391927,3
Canning Town North Ward,7,4.874041,10
Canning Town North Ward,8,5.114905,7
Canning Town North Ward,9,5.147963,7
Canning Town North Ward,10,5.266551,5
Canning Town North Ward,11,5.280109,6
Canning Town North Ward,12,5.3092484,4
Canning Town South Ward,1,4.8747816,13
Canning Town South Ward,2,5.27037,7
Canning Town South Ward,3,5.494024,9
Canning Town South Ward,4,5.538108,7
Canning Town South Ward,5,5.35596,6
Canning Town South Ward,6,5.3397913,3
Canning Town South Ward,7,5.262136,5
Canning Town South Ward,8,5.033115,5
Canning Town South Ward,9,5.0674653,6
Canning Town South Ward,10,5.1087546,0
Canning Town South Ward,11,4.547436,2
Canning Town South Ward,12,4.3832793,5
Cannon Hill Ward,1,3.3340282,1
Cannon Hill Ward,2,2.3712604,1
Cannon Hill Ward,3,2.5669286,2
Cannon Hill Ward,4,2.150249,2
Cannon Hill Ward,5,2.2444859,2
Cannon Hill Ward,6,2.3777578,2
Cannon Hill Ward,7,1.9401437,1
Cannon Hill Ward,8,1.7825907,2
Cannon Hill Ward,9,1.8253518,2
Cannon Hill Ward,10,2.0947714,1
Cannon Hill Ward,11,2.150943,3
Cannon Hill Ward,12,2.2734878,1
Canonbury Ward,1,6.637642,15
Canonbury Ward,2,6.828814,10
Canonbury Ward,3,7.0122967,1
Canonbury Ward,4,6.5630226,3
Canonbury Ward,5,6.285782,7
Canonbury Ward,6,6.043539,6
Canonbury Ward,7,5.837314,5
Canonbury Ward,8,5.282562,6
Canonbury Ward,9,5.029116,6
Canonbury Ward,10,5.144574,8
Canonbury Ward,11,5.588795,6
Canonbury Ward,12,5.211055,9
Canons Ward,1,4.1499715,6
Canons Ward,2,4.010491,7
Canons Ward,3,4.268523,3
Canons Ward,4,3.7416544,3
Canons Ward,5,3.6729813,1
Canons Ward,6,3.5560539,1
Canons Ward,7,3.2261004,4
Canons Ward,8,3.2920897,2
Canons Ward,9,2.8968205,4
Canons Ward,10,3.0732992,5
Canons Ward,11,3.7432785,4
Canons Ward,12,3.5005724,6
Carshalton Central Ward,1,4.0738096,2
Carshalton Central Ward,2,3.4786236,0
Carshalton Central Ward,3,3.4912002,4
Carshalton Central Ward,4,2.4533265,3
Carshalton Central Ward,5,2.6025064,4
Carshalton Central Ward,6,2.5306656,0
Carshalton Central Ward,7,2.5014372,2
Carshalton Central Ward,8,2.354121,1
Carshalton Central Ward,9,2.5275545,7
Carshalton Central Ward,10,3.6630483,5
Carshalton Central Ward,11,3.614308,3
Carshalton Central Ward,12,3.036592,5
Carshalton South & Clockhouse Ward,1,3.2671463,4
Carshalton South & Clockhouse Ward,2,3.0750237,0
Carshalton South & Clockhouse Ward,3,2.6279387,9
Carshalton South & Clockhouse Ward,4,3.2028713,6
Carshalton South & Clockhouse Ward,5,3.3562887,1
Carshalton South & Clockhouse Ward,6,3.0195107,4
Carshalton South & Clockhouse Ward,7,3.1071618,3
Carshalton South & Clockhouse Ward,8,3.2082222,5
Carshalton South & Clockhouse Ward,9,3.5539248,4
Carshalton South & Clockhouse Ward,10,3.9703395,2
Carshalton South & Clockhouse Ward,11,3.4147456,3
Carshalton South & Clockhouse Ward,12,3.435265,6
Carterhatch Ward,1,6.526033,3
Carterhatch Ward,2,5.0633264,7
Carterhatch Ward,3,4.9801974,7
Carterhatch Ward,4,4.936683,1
Carterhatch Ward,5,4.582045,6
Carterhatch Ward,6,5.10799,2
Carterhatch Ward,7,4.289498,5
Carterhatch Ward,8,4.639709,8
Carterhatch Ward,9,4.8040013,12
Carterhatch Ward,10,5.8571324,6
Carterhatch Ward,11,5.9325137,10
Carterhatch Ward,12,6.193959,7
Castle Baynard Ward,1,1.465312,4
Castle Baynard Ward,2,1.3872424,3
Castle Baynard Ward,3,1.6620345,0
Castle Baynard Ward,4,0.5512802,2
Castle Baynard Ward,5,1.0309111,3
Castle Baynard Ward,6,1.3823159,3
Castle Baynard Ward,7,1.4466234,2
Castle Baynard Ward,8,0.8915423,1
Castle Baynard Ward,9,0.6770565,6
Castle Baynard Ward,10,1.8726342,3
Castle Baynard Ward,11,1.5093488,0
Castle Baynard Ward,12,0.82382977,0
Catford South Ward,1,7.790411,8
Catford South Ward,2,7.135861,9
Catford South Ward,3,7.386656,11
Catford South Ward,4,7.101569,9
Catford South Ward,5,7.2871704,9
Catford South Ward,6,7.1285324,4
Catford South Ward,7,7.603003,5
Catford South Ward,8,7.4421487,7
Catford South Ward,9,7.4412045,9
Catford South Ward,10,7.59626,6
Catford South Ward,11,7.5370655,13
Catford South Ward,12,7.3156424,2
Cathall Ward,1,3.7273338,1
Cathall Ward,2,2.591083,2
Cathall Ward,3,2.4091682,2
Cathall Ward,4,2.186577,4
Cathall Ward,5,2.6119308,4
Cathall Ward,6,2.8254879,3
Cathall Ward,7,2.6828709,5
Cathall Ward,8,2.5943968,17
Cathall Ward,9,4.9315276,12
Cathall Ward,10,5.8717327,6
Cathall Ward,11,5.497048,3
Cathall Ward,12,4.7326756,4
Cazenove Ward,1,5.29918,7
Cazenove Ward,2,4.9183793,7
Cazenove Ward,3,4.6377606,7
Cazenove Ward,4,4.4697647,2
Cazenove Ward,5,4.163495,8
Cazenove Ward,6,4.8143263,4
Cazenove Ward,7,4.3970976,1
Cazenove Ward,8,4.1217737,8
Cazenove Ward,9,4.6078615,8
Cazenove Ward,10,5.0597863,3
Cazenove Ward,11,4.8728604,2
Cazenove Ward,12,4.1758604,5
Centenary Ward,1,3.6488128,9
Centenary Ward,2,3.581361,8
Centenary Ward,3,3.9909344,4
Centenary Ward,4,3.1988597,7
Centenary Ward,5,3.864505,1
Centenary Ward,6,3.4510481,0
Centenary Ward,7,3.621065,4
Centenary Ward,8,3.3753836,3
Centenary Ward,9,3.3379254,1
Centenary Ward,10,3.3087227,9
Centenary Ward,11,3.9874904,5
Centenary Ward,12,3.8068528,7
Central Greenford Ward,1,4.826555,6
Central Greenford Ward,2,4.660118,8
Central Greenford Ward,3,4.737699,2
Central Greenford Ward,4,4.17186,7
Central Greenford Ward,5,4.6829343,0
Central Greenford Ward,6,4.4155993,4
Central Greenford Ward,7,4.539337,2
Central Greenford Ward,8,4.104474,4
Central Greenford Ward,9,4.115133,3
Central Greenford Ward,10,4.558579,6
Central Greenford Ward,11,4.833499,4
Central Greenford Ward,12,4.55803,10
Chadwell Heath Ward,1,4.4734635,2
Chadwell Heath Ward,2,3.7859287,5
Chadwell Heath Ward,3,3.875332,3
Chadwell Heath Ward,4,3.3752587,1
Chadwell Heath Ward,5,3.207501,6
Chadwell Heath Ward,6,3.3215857,3
Chadwell Heath Ward,7,3.2086139,9
Chadwell Heath Ward,8,3.9070945,2
Chadwell Heath Ward,9,3.2016447,2
Chadwell Heath Ward,10,3.6281657,5
Chadwell Heath Ward,11,4.3514752,2
Chadwell Heath Ward,12,3.9459753,7
Chadwell Ward,1,4.477731,3
Chadwell Ward,2,4.3935256,2
Chadwell Ward,3,4.1480618,8
Chadwell Ward,4,4.145326,4
Chadwell Ward,5,3.829672,6
Chadwell Ward,6,3.7829986,4
Chadwell Ward,7,3.3544543,7
Chadwell Ward,8,3.7776997,2
Chadwell Ward,9,3.5227187,6
Chadwell Ward,10,4.3363504,6
Chadwell Ward,11,4.8485527,5
Chadwell Ward,12,4.5298243,8
Champion Hill Ward,1,3.3623126,4
Champion Hill Ward,2,3.074092,4
Champion Hill Ward,3,3.908166,3
Champion Hill Ward,4,3.1243737,5
Champion Hill Ward,5,3.0359313,5
Champion Hill Ward,6,3.4537115,3
Champion Hill Ward,7,3.578071,4
Champion Hill Ward,8,3.60092,4
Champion Hill Ward,9,3.7427957,1
Champion Hill Ward,10,3.8933628,1
Champion Hill Ward,11,3.4692278,7
Champion Hill Ward,12,4.1267395,5
Chapel End Ward,1,5.1283193,8
Chapel End Ward,2,5.199911,11
Chapel End Ward,3,6.007684,8
Chapel End Ward,4,5.720053,7
Chapel End Ward,5,5.553002,5
Chapel End Ward,6,4.88185,6
Chapel End Ward,7,5.343405,4
Chapel End Ward,8,5.159967,5
Chapel End Ward,9,4.8909364,4
Chapel End Ward,10,4.8774357,4
Chapel End Ward,11,4.9574356,6
Chapel End Ward,12,4.860961,4
Charlton Hornfair Ward,1,4.206739,2
Charlton Hornfair Ward,2,3.971434,1
Charlton Hornfair Ward,3,3.4916573,2
Charlton Hornfair Ward,4,2.7326179,1
Charlton Hornfair Ward,5,2.3446465,2
Charlton Hornfair Ward,6,2.143851,3
Charlton Hornfair Ward,7,2.5848684,0
Charlton Hornfair Ward,8,2.2383363,4
Charlton Hornfair Ward,9,2.546089,4
Charlton Hornfair Ward,10,2.9711542,3
Charlton Hornfair Ward,11,2.9451885,3
Charlton Hornfair Ward,12,2.7301602,6
Charlton Village & Riverside Ward,1,4.2750387,13
Charlton Village & Riverside Ward,2,5.1304393,4
Charlton Village & Riverside Ward,3,4.3529477,2
Charlton Village & Riverside Ward,4,3.5002353,2
Charlton Village & Riverside Ward,5,3.264465,0
Charlton Village & Riverside Ward,6,3.3786411,5
Charlton Village & Riverside Ward,7,3.6369898,4
Charlton Village & Riverside Ward,8,3.414658,4
Charlton Village & Riverside Ward,9,3.235623,3
Charlton Village & Riverside Ward,10,3.474538,4
Charlton Village & Riverside Ward,11,3.6330426,6
Charlton Village & Riverside Ward,12,4.247378,6
Charville Ward,1,3.0627904,2
Charville Ward,2,2.8328903,3
Charville Ward,3,2.637856,1
Charville Ward,4,2.08306,2
Charville Ward,5,2.0886538,4
Charville Ward,6,1.9991037,6
Charville Ward,7,2.6680324,0
Charville Ward,8,2.0954878,1
Charville Ward,9,2.011791,4
Charville Ward,10,2.9627745,6
Charville Ward,11,3.9716337,4
Charville Ward,12,3.3911443,6
Chaucer Ward,1,11.91415,9
Chaucer Ward,2,10.353906,3
Chaucer Ward,3,10.46088,10
Chaucer Ward,4,10.027273,7
Chaucer Ward,5,8.912432,11
Chaucer Ward,6,9.062326,12
Chaucer Ward,7,9.124095,13
Chaucer Ward,8,9.401693,11
Chaucer Ward,9,9.634546,6
Chaucer Ward,10,9.441289,16
Chaucer Ward,11,9.702611,25
Chaucer Ward,12,10.45765,13
Cheam Ward,1,5.2807302,2
Cheam Ward,2,4.4710684,4
Cheam Ward,3,4.4688206,3
Cheam Ward,4,3.65721,4
Cheam Ward,5,3.7241101,2
Cheam Ward,6,2.722266,4
Cheam Ward,7,2.694014,1
Cheam Ward,8,2.666472,20
Cheam Ward,9,4.6377335,4
Cheam Ward,10,4.635565,0
Cheam Ward,11,3.722832,4
Cheam Ward,12,3.5174909,7
Cheap Ward,1,0.7295583,1
Cheap Ward,2,0.4226812,0
Cheap Ward,3,0.956604,1
Cheap Ward,4,0.06657662,0
Cheap Ward,5,0.30853695,0
Cheap Ward,6,0.30853695,1
Cheap Ward,7,0.34771103,1
Cheap Ward,8,0.34771103,0
Cheap Ward,9,0.34771103,0
Cheap Ward,10,0.49012947,0
Cheap Ward,11,0.43984485,1
Cheap Ward,12,0.42280635,0
Chelsea Riverside Ward,1,5.7179737,4
Chelsea Riverside Ward,2,5.050523,6
Chelsea Riverside Ward,3,5.3004336,0
Chelsea Riverside Ward,4,4.3778753,8
