ward_name,year,month_num,imd_score,income_score,employment_domain_score,education_domain_score,health_domain_score,crime_domain_score,housing_domain_score,environment_domain_score,burglaries,lag1,lag2,lag3,lag12
Abbey Road Ward,2024,11,11.808699482270516,2.598,1.591,7.717695137037534,-1.777101889408784,-0.096837683506885,20.647614484688894,37.63102050804334,6,8.0,8.0,9.0,7.0
Abbey Road Ward,2024,12,11.808699482270516,2.598,1.591,7.717695137037534,-1.777101889408784,-0.096837683506885,20.647614484688894,37.63102050804334,10,6.0,8.0,8.0,9.0
Abbey Ward (E05013810),2012,3,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,7,11.0,9.0,11.0,
Abbey Ward (E05013810),2012,4,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,12,7.0,11.0,9.0,
Abbey Ward (E05013810),2012,5,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,3,12.0,7.0,11.0,
Abbey Ward (E05013810),2012,6,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,6,3.0,12.0,7.0,
Abbey Ward (E05013810),2012,7,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,5,6.0,3.0,12.0,
Abbey Ward (E05013810),2012,8,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,11,5.0,6.0,3.0,
Abbey Ward (E05013810),2012,9,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,7,11.0,5.0,6.0,
Abbey Ward (E05013810),2012,10,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,5,7.0,11.0,5.0,
Abbey Ward (E05013810),2012,11,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,10,5.0,7.0,11.0,
Abbey Ward (E05013810),2012,12,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,14,10.0,5.0,7.0,11.0
Abbey Ward (E05013810),2013,1,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,5,14.0,10.0,5.0,9.0
Abbey Ward (E05013810),2013,2,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,13,5.0,14.0,10.0,11.0
Abbey Ward (E05013810),2013,3,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,12,13.0,5.0,14.0,7.0
Abbey Ward (E05013810),2013,4,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,7,12.0,13.0,5.0,12.0
Abbey Ward (E05013810),2013,5,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,6,7.0,12.0,13.0,3.0
Abbey Ward (E05013810),2013,6,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,7,6.0,7.0,12.0,6.0
Abbey Ward (E05013810),2013,7,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,7,7.0,6.0,7.0,5.0
Abbey Ward (E05013810),2013,8,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,6,7.0,7.0,6.0,11.0
Abbey Ward (E05013810),2013,9,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,4,6.0,7.0,7.0,7.0
Abbey Ward (E05013810),2013,10,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,7,4.0,6.0,7.0,5.0
Abbey Ward (E05013810),2013,11,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,4,7.0,4.0,6.0,10.0
Abbey Ward (E05013810),2013,12,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,11,4.0,7.0,4.0,14.0
Abbey Ward (E05013810),2014,1,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,7,11.0,4.0,7.0,5.0
Abbey Ward (E05013810),2014,2,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,4,7.0,11.0,4.0,13.0
Abbey Ward (E05013810),2014,3,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,7,4.0,7.0,11.0,12.0
Abbey Ward (E05013810),2014,4,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,5,7.0,4.0,7.0,7.0
Abbey Ward (E05013810),2014,5,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,4,5.0,7.0,4.0,6.0
Abbey Ward (E05013810),2014,6,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,5,4.0,5.0,7.0,7.0
Abbey Ward (E05013810),2014,7,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,8,5.0,4.0,5.0,7.0
Abbey Ward (E05013810),2014,8,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,6,8.0,5.0,4.0,6.0
Abbey Ward (E05013810),2014,9,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,6,6.0,8.0,5.0,4.0
Abbey Ward (E05013810),2014,10,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,14,6.0,6.0,8.0,7.0
Abbey Ward (E05013810),2014,11,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,9,14.0,6.0,6.0,4.0
Abbey Ward (E05013810),2014,12,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,13,9.0,14.0,6.0,11.0
Abbey Ward (E05013810),2015,1,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,7,13.0,9.0,14.0,7.0
Abbey Ward (E05013810),2015,2,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,8,7.0,13.0,9.0,4.0
Abbey Ward (E05013810),2015,3,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,5,8.0,7.0,13.0,7.0
Abbey Ward (E05013810),2015,4,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,6,5.0,8.0,7.0,5.0
Abbey Ward (E05013810),2015,5,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,5,6.0,5.0,8.0,4.0
Abbey Ward (E05013810),2015,6,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,5,5.0,6.0,5.0,5.0
Abbey Ward (E05013810),2015,7,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,3,5.0,5.0,6.0,8.0
Abbey Ward (E05013810),2015,8,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,5,3.0,5.0,5.0,6.0
Abbey Ward (E05013810),2015,9,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,7,5.0,3.0,5.0,6.0
Abbey Ward (E05013810),2015,10,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,14,7.0,5.0,3.0,14.0
Abbey Ward (E05013810),2015,11,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,5,14.0,7.0,5.0,9.0
Abbey Ward (E05013810),2015,12,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,2,5.0,14.0,7.0,13.0
Abbey Ward (E05013810),2016,1,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,6,2.0,5.0,14.0,7.0
Abbey Ward (E05013810),2016,2,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,7,6.0,2.0,5.0,8.0
Abbey Ward (E05013810),2016,3,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,7,7.0,6.0,2.0,5.0
Abbey Ward (E05013810),2016,4,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,4,7.0,7.0,6.0,6.0
Abbey Ward (E05013810),2016,5,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,5,4.0,7.0,7.0,5.0
Abbey Ward (E05013810),2016,6,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,3,5.0,4.0,7.0,5.0
Abbey Ward (E05013810),2016,7,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,4,3.0,5.0,4.0,3.0
Abbey Ward (E05013810),2016,8,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,4,4.0,3.0,5.0,5.0
Abbey Ward (E05013810),2016,9,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,5,4.0,4.0,3.0,7.0
Abbey Ward (E05013810),2016,10,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,3,5.0,4.0,4.0,14.0
Abbey Ward (E05013810),2016,11,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,4,3.0,5.0,4.0,5.0
Abbey Ward (E05013810),2016,12,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,1,4.0,3.0,5.0,2.0
Abbey Ward (E05013810),2017,1,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,3,1.0,4.0,3.0,6.0
Abbey Ward (E05013810),2017,2,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,8,3.0,1.0,4.0,7.0
Abbey Ward (E05013810),2017,3,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,12,8.0,3.0,1.0,7.0
Abbey Ward (E05013810),2017,4,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,5,12.0,8.0,3.0,4.0
Abbey Ward (E05013810),2017,5,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,1,5.0,12.0,8.0,5.0
Abbey Ward (E05013810),2017,6,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,4,1.0,5.0,12.0,3.0
Abbey Ward (E05013810),2017,7,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,6,4.0,1.0,5.0,4.0
Abbey Ward (E05013810),2017,8,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,8,6.0,4.0,1.0,4.0
Abbey Ward (E05013810),2017,9,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,4,8.0,6.0,4.0,5.0
Abbey Ward (E05013810),2017,10,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,4,4.0,8.0,6.0,3.0
Abbey Ward (E05013810),2017,11,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,8,4.0,4.0,8.0,4.0
Abbey Ward (E05013810),2017,12,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,3,8.0,4.0,4.0,1.0
Abbey Ward (E05013810),2018,1,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,11,3.0,8.0,4.0,3.0
Abbey Ward (E05013810),2018,2,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,8,11.0,3.0,8.0,8.0
Abbey Ward (E05013810),2018,3,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,5,8.0,11.0,3.0,12.0
Abbey Ward (E05013810),2018,4,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,5,5.0,8.0,11.0,5.0
Abbey Ward (E05013810),2018,5,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,10,5.0,5.0,8.0,1.0
Abbey Ward (E05013810),2018,6,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,13,10.0,5.0,5.0,4.0
Abbey Ward (E05013810),2018,7,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,5,13.0,10.0,5.0,6.0
Abbey Ward (E05013810),2018,8,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,7,5.0,13.0,10.0,8.0
Abbey Ward (E05013810),2018,9,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,5,7.0,5.0,13.0,4.0
Abbey Ward (E05013810),2018,10,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,8,5.0,7.0,5.0,4.0
Abbey Ward (E05013810),2018,11,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,13,8.0,5.0,7.0,8.0
Abbey Ward (E05013810),2018,12,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,11,13.0,8.0,5.0,3.0
Abbey Ward (E05013810),2019,1,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,9,11.0,13.0,8.0,11.0
Abbey Ward (E05013810),2019,2,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,7,9.0,11.0,13.0,8.0
Abbey Ward (E05013810),2019,3,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,26,7.0,9.0,11.0,5.0
Abbey Ward (E05013810),2019,4,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,6,26.0,7.0,9.0,5.0
Abbey Ward (E05013810),2019,5,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,10,6.0,26.0,7.0,10.0
Abbey Ward (E05013810),2019,6,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,4,10.0,6.0,26.0,13.0
Abbey Ward (E05013810),2019,7,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,9,4.0,10.0,6.0,5.0
Abbey Ward (E05013810),2019,8,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,2,9.0,4.0,10.0,7.0
Abbey Ward (E05013810),2019,9,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,8,2.0,9.0,4.0,5.0
Abbey Ward (E05013810),2019,10,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,11,8.0,2.0,9.0,8.0
Abbey Ward (E05013810),2019,11,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,9,11.0,8.0,2.0,13.0
Abbey Ward (E05013810),2019,12,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,3,9.0,11.0,8.0,11.0
Abbey Ward (E05013810),2020,1,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,8,3.0,9.0,11.0,9.0
Abbey Ward (E05013810),2020,2,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,2,8.0,3.0,9.0,7.0
Abbey Ward (E05013810),2020,3,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,6,2.0,8.0,3.0,26.0
Abbey Ward (E05013810),2020,4,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,2,6.0,2.0,8.0,6.0
Abbey Ward (E05013810),2020,5,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,4,2.0,6.0,2.0,10.0
Abbey Ward (E05013810),2020,6,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,4,4.0,2.0,6.0,4.0
Abbey Ward (E05013810),2020,7,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,2,4.0,4.0,2.0,9.0
Abbey Ward (E05013810),2020,8,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,4,2.0,4.0,4.0,2.0
Abbey Ward (E05013810),2020,9,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,10,4.0,2.0,4.0,8.0
Abbey Ward (E05013810),2020,10,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,6,10.0,4.0,2.0,11.0
Abbey Ward (E05013810),2020,11,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,4,6.0,10.0,4.0,9.0
Abbey Ward (E05013810),2020,12,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,6,4.0,6.0,10.0,3.0
Abbey Ward (E05013810),2021,1,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,3,6.0,4.0,6.0,8.0
Abbey Ward (E05013810),2021,2,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,3,3.0,6.0,4.0,2.0
Abbey Ward (E05013810),2021,3,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,7,3.0,3.0,6.0,6.0
Abbey Ward (E05013810),2021,4,12.304462133300612,1.489,0.953,5.485648173125536,-0.630282089901184,-0.378487368224492,18.34335257165033,30.716207736228952,6,7.0,3.0,3.0,2.0
